"ID";"Sex";"Age";"CausesOfDeath";"Periods";"Deaths_1"
"1193580";"3000   ";"70200";"A011893";"2020JJ00";"2"
"1193581";"3000   ";"70200";"A011893";"2021JJ00";"2"
"1195844";"3000   ";"70200";"A011981";"1996JJ00";"5"
"1195845";"3000   ";"70200";"A011981";"1997JJ00";"4"
"1195846";"3000   ";"70200";"A011981";"1998JJ00";"9"
"1195847";"3000   ";"70200";"A011981";"1999JJ00";"11"
"1195848";"3000   ";"70200";"A011981";"2000JJ00";"6"
"1195849";"3000   ";"70200";"A011981";"2001JJ00";"7"
"1195850";"3000   ";"70200";"A011981";"2002JJ00";"7"
"1195851";"3000   ";"70200";"A011981";"2003JJ00";"8"
"1195852";"3000   ";"70200";"A011981";"2004JJ00";"2"
"1195853";"3000   ";"70200";"A011981";"2005JJ00";"10"
"1195854";"3000   ";"70200";"A011981";"2006JJ00";"2"
"1195855";"3000   ";"70200";"A011981";"2007JJ00";"1"
"1195856";"3000   ";"70200";"A011981";"2008JJ00";"3"
"1195857";"3000   ";"70200";"A011981";"2009JJ00";"2"
"1195858";"3000   ";"70200";"A011981";"2010JJ00";"0"
"1195859";"3000   ";"70200";"A011981";"2011JJ00";"6"
"1195860";"3000   ";"70200";"A011981";"2012JJ00";"3"
"1195861";"3000   ";"70200";"A011981";"2013JJ00";"0"
"1195862";"3000   ";"70200";"A011981";"2014JJ00";"1"
"1195863";"3000   ";"70200";"A011981";"2015JJ00";"0"
"1195864";"3000   ";"70200";"A011981";"2016JJ00";"1"
"1195865";"3000   ";"70200";"A011981";"2017JJ00";"3"
"1195866";"3000   ";"70200";"A011981";"2018JJ00";"4"
"1195867";"3000   ";"70200";"A011981";"2019JJ00";"0"
"1195868";"3000   ";"70200";"A011981";"2020JJ00";"0"
"1195869";"3000   ";"70200";"A011981";"2021JJ00";"4"
"1198236";"3000   ";"70200";"A050205";"1996JJ00";
"1198237";"3000   ";"70200";"A050205";"1997JJ00";
"1198238";"3000   ";"70200";"A050205";"1998JJ00";
"1198239";"3000   ";"70200";"A050205";"1999JJ00";
"1198240";"3000   ";"70200";"A050205";"2000JJ00";
"1198241";"3000   ";"70200";"A050205";"2001JJ00";
"1198242";"3000   ";"70200";"A050205";"2002JJ00";
"1198243";"3000   ";"70200";"A050205";"2003JJ00";
"1198244";"3000   ";"70200";"A050205";"2004JJ00";
"1198245";"3000   ";"70200";"A050205";"2005JJ00";
"1198246";"3000   ";"70200";"A050205";"2006JJ00";
"1198247";"3000   ";"70200";"A050205";"2007JJ00";
"1198248";"3000   ";"70200";"A050205";"2008JJ00";
"1198249";"3000   ";"70200";"A050205";"2009JJ00";
"1198250";"3000   ";"70200";"A050205";"2010JJ00";
"1198251";"3000   ";"70200";"A050205";"2011JJ00";
"1198252";"3000   ";"70200";"A050205";"2012JJ00";
"1198253";"3000   ";"70200";"A050205";"2013JJ00";
"1198254";"3000   ";"70200";"A050205";"2014JJ00";
"1198255";"3000   ";"70200";"A050205";"2015JJ00";
"1198256";"3000   ";"70200";"A050205";"2016JJ00";
"1198257";"3000   ";"70200";"A050205";"2017JJ00";
"1198258";"3000   ";"70200";"A050205";"2018JJ00";
"1198259";"3000   ";"70200";"A050205";"2019JJ00";
"1198260";"3000   ";"70200";"A050205";"2020JJ00";"0"
"1198261";"3000   ";"70200";"A050205";"2021JJ00";"1"
"1198288";"3000   ";"70200";"A012072";"1996JJ00";"28"
"1198289";"3000   ";"70200";"A012072";"1997JJ00";"31"
"1198290";"3000   ";"70200";"A012072";"1998JJ00";"17"
"1198291";"3000   ";"70200";"A012072";"1999JJ00";"29"
"1198292";"3000   ";"70200";"A012072";"2000JJ00";"23"
"1198293";"3000   ";"70200";"A012072";"2001JJ00";"16"
"1198294";"3000   ";"70200";"A012072";"2002JJ00";"10"
"1198295";"3000   ";"70200";"A012072";"2003JJ00";"26"
"1198296";"3000   ";"70200";"A012072";"2004JJ00";"14"
"1198297";"3000   ";"70200";"A012072";"2005JJ00";"18"
"1198298";"3000   ";"70200";"A012072";"2006JJ00";"14"
"1198299";"3000   ";"70200";"A012072";"2007JJ00";"10"
"1198300";"3000   ";"70200";"A012072";"2008JJ00";"8"
"1198301";"3000   ";"70200";"A012072";"2009JJ00";"17"
"1198302";"3000   ";"70200";"A012072";"2010JJ00";"10"
"1198303";"3000   ";"70200";"A012072";"2011JJ00";"6"
"1198304";"3000   ";"70200";"A012072";"2012JJ00";"13"
"1198305";"3000   ";"70200";"A012072";"2013JJ00";"11"
"1198306";"3000   ";"70200";"A012072";"2014JJ00";"12"
"1198307";"3000   ";"70200";"A012072";"2015JJ00";"8"
"1198308";"3000   ";"70200";"A012072";"2016JJ00";"4"
"1198309";"3000   ";"70200";"A012072";"2017JJ00";"6"
"1198310";"3000   ";"70200";"A012072";"2018JJ00";"5"
"1198311";"3000   ";"70200";"A012072";"2019JJ00";"9"
"1198312";"3000   ";"70200";"A012072";"2020JJ00";"7"
"1198313";"3000   ";"70200";"A012072";"2021JJ00";"3"
"1208038";"3000   ";"70300";"A010668";"1996JJ00";"0"
"1208039";"3000   ";"70300";"A010668";"1997JJ00";"1"
"1208040";"3000   ";"70300";"A010668";"1998JJ00";"5"
"1208041";"3000   ";"70300";"A010668";"1999JJ00";"3"
"1208042";"3000   ";"70300";"A010668";"2000JJ00";"3"
"1208043";"3000   ";"70300";"A010668";"2001JJ00";"6"
"1208044";"3000   ";"70300";"A010668";"2002JJ00";"4"
"1208045";"3000   ";"70300";"A010668";"2003JJ00";"3"
"1208046";"3000   ";"70300";"A010668";"2004JJ00";"1"
"1208047";"3000   ";"70300";"A010668";"2005JJ00";"0"
"1208048";"3000   ";"70300";"A010668";"2006JJ00";"1"
"1208049";"3000   ";"70300";"A010668";"2007JJ00";"3"
"1208050";"3000   ";"70300";"A010668";"2008JJ00";"2"
"1208051";"3000   ";"70300";"A010668";"2009JJ00";"1"
"1208052";"3000   ";"70300";"A010668";"2010JJ00";"3"
"1208053";"3000   ";"70300";"A010668";"2011JJ00";"1"
"1208054";"3000   ";"70300";"A010668";"2012JJ00";"1"
"1208055";"3000   ";"70300";"A010668";"2013JJ00";"2"
"1208056";"3000   ";"70300";"A010668";"2014JJ00";"1"
"1208057";"3000   ";"70300";"A010668";"2015JJ00";"1"
"1208058";"3000   ";"70300";"A010668";"2016JJ00";"1"
"1208059";"3000   ";"70300";"A010668";"2017JJ00";"1"
"1208060";"3000   ";"70300";"A010668";"2018JJ00";"0"
"1208061";"3000   ";"70300";"A010668";"2019JJ00";"1"
"1208062";"3000   ";"70300";"A010668";"2020JJ00";"1"
"1208063";"3000   ";"70300";"A010668";"2021JJ00";"0"
"1212536";"3000   ";"70300";"A010840";"1996JJ00";"17"
"1212537";"3000   ";"70300";"A010840";"1997JJ00";"11"
"1212538";"3000   ";"70300";"A010840";"1998JJ00";"12"
"1212539";"3000   ";"70300";"A010840";"1999JJ00";"17"
"1212540";"3000   ";"70300";"A010840";"2000JJ00";"15"
"1212541";"3000   ";"70300";"A010840";"2001JJ00";"25"
"1212542";"3000   ";"70300";"A010840";"2002JJ00";"13"
"1212543";"3000   ";"70300";"A010840";"2003JJ00";"19"
"1212544";"3000   ";"70300";"A010840";"2004JJ00";"15"
"1212545";"3000   ";"70300";"A010840";"2005JJ00";"16"
"1212546";"3000   ";"70300";"A010840";"2006JJ00";"20"
"1212547";"3000   ";"70300";"A010840";"2007JJ00";"12"
"1212548";"3000   ";"70300";"A010840";"2008JJ00";"9"
"1212549";"3000   ";"70300";"A010840";"2009JJ00";"10"
"1212550";"3000   ";"70300";"A010840";"2010JJ00";"19"
"1212551";"3000   ";"70300";"A010840";"2011JJ00";"18"
"1212552";"3000   ";"70300";"A010840";"2012JJ00";"17"
"1212553";"3000   ";"70300";"A010840";"2013JJ00";"17"
"1212554";"3000   ";"70300";"A010840";"2014JJ00";"12"
"1212555";"3000   ";"70300";"A010840";"2015JJ00";"10"
"1212556";"3000   ";"70300";"A010840";"2016JJ00";"12"
"1212557";"3000   ";"70300";"A010840";"2017JJ00";"14"
"1212558";"3000   ";"70300";"A010840";"2018JJ00";"11"
"1212559";"3000   ";"70300";"A010840";"2019JJ00";"6"
"1212560";"3000   ";"70300";"A010840";"2020JJ00";"6"
"1212561";"3000   ";"70300";"A010840";"2021JJ00";"15"
"1217034";"3000   ";"70300";"A011013";"1996JJ00";"5"
"1217035";"3000   ";"70300";"A011013";"1997JJ00";"4"
"1217036";"3000   ";"70300";"A011013";"1998JJ00";"6"
"1217037";"3000   ";"70300";"A011013";"1999JJ00";"5"
"1217038";"3000   ";"70300";"A011013";"2000JJ00";"2"
"1217039";"3000   ";"70300";"A011013";"2001JJ00";"6"
"1217040";"3000   ";"70300";"A011013";"2002JJ00";"9"
"1217041";"3000   ";"70300";"A011013";"2003JJ00";"3"
"1217042";"3000   ";"70300";"A011013";"2004JJ00";"1"
"1217043";"3000   ";"70300";"A011013";"2005JJ00";"2"
"1217044";"3000   ";"70300";"A011013";"2006JJ00";"1"
"1217045";"3000   ";"70300";"A011013";"2007JJ00";"3"
"1217046";"3000   ";"70300";"A011013";"2008JJ00";"0"
"1217047";"3000   ";"70300";"A011013";"2009JJ00";"1"
"1217048";"3000   ";"70300";"A011013";"2010JJ00";"5"
"1217049";"3000   ";"70300";"A011013";"2011JJ00";"2"
"1217050";"3000   ";"70300";"A011013";"2012JJ00";"3"
"1217051";"3000   ";"70300";"A011013";"2013JJ00";"2"
"1217052";"3000   ";"70300";"A011013";"2014JJ00";"3"
"1217053";"3000   ";"70300";"A011013";"2015JJ00";"2"
"1217054";"3000   ";"70300";"A011013";"2016JJ00";"2"
"1217055";"3000   ";"70300";"A011013";"2017JJ00";"5"
"1217056";"3000   ";"70300";"A011013";"2018JJ00";"5"
"1217057";"3000   ";"70300";"A011013";"2019JJ00";"2"
"1217058";"3000   ";"70300";"A011013";"2020JJ00";"4"
"1217059";"3000   ";"70300";"A011013";"2021JJ00";"1"
"1218958";"3000   ";"70300";"A011087";"1996JJ00";"0"
"1218959";"3000   ";"70300";"A011087";"1997JJ00";"0"
"1218960";"3000   ";"70300";"A011087";"1998JJ00";"2"
"1218961";"3000   ";"70300";"A011087";"1999JJ00";"1"
"1218962";"3000   ";"70300";"A011087";"2000JJ00";"2"
"1218963";"3000   ";"70300";"A011087";"2001JJ00";"2"
"1218964";"3000   ";"70300";"A011087";"2002JJ00";"0"
"1218965";"3000   ";"70300";"A011087";"2003JJ00";"2"
"1218966";"3000   ";"70300";"A011087";"2004JJ00";"1"
"1218967";"3000   ";"70300";"A011087";"2005JJ00";"2"
"1218968";"3000   ";"70300";"A011087";"2006JJ00";"3"
"1218969";"3000   ";"70300";"A011087";"2007JJ00";"0"
"1218970";"3000   ";"70300";"A011087";"2008JJ00";"2"
"1218971";"3000   ";"70300";"A011087";"2009JJ00";"0"
"1218972";"3000   ";"70300";"A011087";"2010JJ00";"0"
"1218973";"3000   ";"70300";"A011087";"2011JJ00";"2"
"1218974";"3000   ";"70300";"A011087";"2012JJ00";"0"
"1218975";"3000   ";"70300";"A011087";"2013JJ00";"1"
"1218976";"3000   ";"70300";"A011087";"2014JJ00";"2"
"1218977";"3000   ";"70300";"A011087";"2015JJ00";"3"
"1218978";"3000   ";"70300";"A011087";"2016JJ00";"2"
"1218979";"3000   ";"70300";"A011087";"2017JJ00";"1"
"1218980";"3000   ";"70300";"A011087";"2018JJ00";"1"
"1218981";"3000   ";"70300";"A011087";"2019JJ00";"1"
"1218982";"3000   ";"70300";"A011087";"2020JJ00";"4"
"1218983";"3000   ";"70300";"A011087";"2021JJ00";"0"
"1221012";"3000   ";"70300";"A011166";"1996JJ00";"7"
"1221013";"3000   ";"70300";"A011166";"1997JJ00";"6"
"1221014";"3000   ";"70300";"A011166";"1998JJ00";"5"
"1221015";"3000   ";"70300";"A011166";"1999JJ00";"4"
"1221016";"3000   ";"70300";"A011166";"2000JJ00";"10"
"1221017";"3000   ";"70300";"A011166";"2001JJ00";"7"
"1221018";"3000   ";"70300";"A011166";"2002JJ00";"8"
"1221019";"3000   ";"70300";"A011166";"2003JJ00";"7"
"1221020";"3000   ";"70300";"A011166";"2004JJ00";"8"
"1221021";"3000   ";"70300";"A011166";"2005JJ00";"7"
"1221022";"3000   ";"70300";"A011166";"2006JJ00";"7"
"1221023";"3000   ";"70300";"A011166";"2007JJ00";"4"
"1221024";"3000   ";"70300";"A011166";"2008JJ00";"4"
"1221025";"3000   ";"70300";"A011166";"2009JJ00";"8"
"1221026";"3000   ";"70300";"A011166";"2010JJ00";"4"
"1221027";"3000   ";"70300";"A011166";"2011JJ00";"6"
"1221028";"3000   ";"70300";"A011166";"2012JJ00";"6"
"1221029";"3000   ";"70300";"A011166";"2013JJ00";"2"
"1221030";"3000   ";"70300";"A011166";"2014JJ00";"4"
"1221031";"3000   ";"70300";"A011166";"2015JJ00";"3"
"1221032";"3000   ";"70300";"A011166";"2016JJ00";"9"
"1221033";"3000   ";"70300";"A011166";"2017JJ00";"9"
"1221034";"3000   ";"70300";"A011166";"2018JJ00";"6"
"1221035";"3000   ";"70300";"A011166";"2019JJ00";"3"
"1221036";"3000   ";"70300";"A011166";"2020JJ00";"4"
"1221037";"3000   ";"70300";"A011166";"2021JJ00";"5"
"1222806";"3000   ";"70300";"A011234";"1996JJ00";"0"
"1222807";"3000   ";"70300";"A011234";"1997JJ00";"0"
"1222808";"3000   ";"70300";"A011234";"1998JJ00";"0"
"1222809";"3000   ";"70300";"A011234";"1999JJ00";"0"
"1222810";"3000   ";"70300";"A011234";"2000JJ00";"0"
"1222811";"3000   ";"70300";"A011234";"2001JJ00";"0"
"1222812";"3000   ";"70300";"A011234";"2002JJ00";"0"
"1222813";"3000   ";"70300";"A011234";"2003JJ00";"0"
"1222814";"3000   ";"70300";"A011234";"2004JJ00";"0"
"1222815";"3000   ";"70300";"A011234";"2005JJ00";"0"
"1222816";"3000   ";"70300";"A011234";"2006JJ00";"0"
"1222817";"3000   ";"70300";"A011234";"2007JJ00";"0"
"1222818";"3000   ";"70300";"A011234";"2008JJ00";"0"
"1222819";"3000   ";"70300";"A011234";"2009JJ00";"0"
"1222820";"3000   ";"70300";"A011234";"2010JJ00";"0"
"1222821";"3000   ";"70300";"A011234";"2011JJ00";"0"
"1222822";"3000   ";"70300";"A011234";"2012JJ00";"0"
"1222823";"3000   ";"70300";"A011234";"2013JJ00";"0"
"1222824";"3000   ";"70300";"A011234";"2014JJ00";"0"
"1222825";"3000   ";"70300";"A011234";"2015JJ00";"0"
"1222826";"3000   ";"70300";"A011234";"2016JJ00";"0"
"1222827";"3000   ";"70300";"A011234";"2017JJ00";"0"
"1222828";"3000   ";"70300";"A011234";"2018JJ00";"0"
"1222829";"3000   ";"70300";"A011234";"2019JJ00";"0"
"1222830";"3000   ";"70300";"A011234";"2020JJ00";"0"
"1222831";"3000   ";"70300";"A011234";"2021JJ00";"0"
"1224704";"3000   ";"70300";"A011307";"1996JJ00";"6"
"1224705";"3000   ";"70300";"A011307";"1997JJ00";"6"
"1224706";"3000   ";"70300";"A011307";"1998JJ00";"5"
"1224707";"3000   ";"70300";"A011307";"1999JJ00";"4"
"1224708";"3000   ";"70300";"A011307";"2000JJ00";"5"
"1224709";"3000   ";"70300";"A011307";"2001JJ00";"6"
"1224710";"3000   ";"70300";"A011307";"2002JJ00";"10"
"1224711";"3000   ";"70300";"A011307";"2003JJ00";"1"
"1224712";"3000   ";"70300";"A011307";"2004JJ00";"8"
"1224713";"3000   ";"70300";"A011307";"2005JJ00";"4"
"1224714";"3000   ";"70300";"A011307";"2006JJ00";"5"
"1224715";"3000   ";"70300";"A011307";"2007JJ00";"3"
"1224716";"3000   ";"70300";"A011307";"2008JJ00";"7"
"1224717";"3000   ";"70300";"A011307";"2009JJ00";"5"
"1224718";"3000   ";"70300";"A011307";"2010JJ00";"4"
"1224719";"3000   ";"70300";"A011307";"2011JJ00";"4"
"1224720";"3000   ";"70300";"A011307";"2012JJ00";"5"
"1224721";"3000   ";"70300";"A011307";"2013JJ00";"3"
"1224722";"3000   ";"70300";"A011307";"2014JJ00";"2"
"1224723";"3000   ";"70300";"A011307";"2015JJ00";"1"
"1224724";"3000   ";"70300";"A011307";"2016JJ00";"3"
"1224725";"3000   ";"70300";"A011307";"2017JJ00";"3"
"1224726";"3000   ";"70300";"A011307";"2018JJ00";"2"
"1224727";"3000   ";"70300";"A011307";"2019JJ00";"1"
"1224728";"3000   ";"70300";"A011307";"2020JJ00";"2"
"1224729";"3000   ";"70300";"A011307";"2021JJ00";"0"
"1228422";"3000   ";"70300";"A011449";"1996JJ00";"1"
"1228423";"3000   ";"70300";"A011449";"1997JJ00";"1"
"1228424";"3000   ";"70300";"A011449";"1998JJ00";"2"
"1228425";"3000   ";"70300";"A011449";"1999JJ00";"1"
"1228426";"3000   ";"70300";"A011449";"2000JJ00";"1"
"1228427";"3000   ";"70300";"A011449";"2001JJ00";"2"
"1228428";"3000   ";"70300";"A011449";"2002JJ00";"1"
"1228429";"3000   ";"70300";"A011449";"2003JJ00";"1"
"1228430";"3000   ";"70300";"A011449";"2004JJ00";"1"
"1228431";"3000   ";"70300";"A011449";"2005JJ00";"0"
"1228432";"3000   ";"70300";"A011449";"2006JJ00";"1"
"1228433";"3000   ";"70300";"A011449";"2007JJ00";"0"
"1228434";"3000   ";"70300";"A011449";"2008JJ00";"2"
"1228435";"3000   ";"70300";"A011449";"2009JJ00";"0"
"1228436";"3000   ";"70300";"A011449";"2010JJ00";"2"
"1228437";"3000   ";"70300";"A011449";"2011JJ00";"0"
"1228438";"3000   ";"70300";"A011449";"2012JJ00";"0"
"1228439";"3000   ";"70300";"A011449";"2013JJ00";"0"
"1228440";"3000   ";"70300";"A011449";"2014JJ00";"0"
"1228441";"3000   ";"70300";"A011449";"2015JJ00";"0"
"1228442";"3000   ";"70300";"A011449";"2016JJ00";"0"
"1228443";"3000   ";"70300";"A011449";"2017JJ00";"1"
"1228444";"3000   ";"70300";"A011449";"2018JJ00";"0"
"1228445";"3000   ";"70300";"A011449";"2019JJ00";"1"
"1228446";"3000   ";"70300";"A011449";"2020JJ00";"0"
"1228447";"3000   ";"70300";"A011449";"2021JJ00";"1"
"1230320";"3000   ";"70300";"A011521";"1996JJ00";"0"
"1230321";"3000   ";"70300";"A011521";"1997JJ00";"0"
"1230322";"3000   ";"70300";"A011521";"1998JJ00";"0"
"1230323";"3000   ";"70300";"A011521";"1999JJ00";"0"
"1230324";"3000   ";"70300";"A011521";"2000JJ00";"0"
"1230325";"3000   ";"70300";"A011521";"2001JJ00";"0"
"1230326";"3000   ";"70300";"A011521";"2002JJ00";"0"
"1230327";"3000   ";"70300";"A011521";"2003JJ00";"0"
"1230328";"3000   ";"70300";"A011521";"2004JJ00";"0"
"1230329";"3000   ";"70300";"A011521";"2005JJ00";"0"
"1230330";"3000   ";"70300";"A011521";"2006JJ00";"0"
"1230331";"3000   ";"70300";"A011521";"2007JJ00";"0"
"1230332";"3000   ";"70300";"A011521";"2008JJ00";"0"
"1230333";"3000   ";"70300";"A011521";"2009JJ00";"0"
"1230334";"3000   ";"70300";"A011521";"2010JJ00";"0"
"1230335";"3000   ";"70300";"A011521";"2011JJ00";"0"
"1230336";"3000   ";"70300";"A011521";"2012JJ00";"0"
"1230337";"3000   ";"70300";"A011521";"2013JJ00";"0"
"1230338";"3000   ";"70300";"A011521";"2014JJ00";"0"
"1230339";"3000   ";"70300";"A011521";"2015JJ00";"0"
"1230340";"3000   ";"70300";"A011521";"2016JJ00";"0"
"1230341";"3000   ";"70300";"A011521";"2017JJ00";"0"
"1230342";"3000   ";"70300";"A011521";"2018JJ00";"0"
"1230343";"3000   ";"70300";"A011521";"2019JJ00";"0"
"1230344";"3000   ";"70300";"A011521";"2020JJ00";"0"
"1230345";"3000   ";"70300";"A011521";"2021JJ00";"0"
"1232218";"3000   ";"70300";"A011594";"1996JJ00";"0"
"1232219";"3000   ";"70300";"A011594";"1997JJ00";"0"
"1232220";"3000   ";"70300";"A011594";"1998JJ00";"0"
"1232221";"3000   ";"70300";"A011594";"1999JJ00";"0"
"1232222";"3000   ";"70300";"A011594";"2000JJ00";"0"
"1232223";"3000   ";"70300";"A011594";"2001JJ00";"0"
"1232224";"3000   ";"70300";"A011594";"2002JJ00";"0"
"1232225";"3000   ";"70300";"A011594";"2003JJ00";"1"
"1232226";"3000   ";"70300";"A011594";"2004JJ00";"1"
"1232227";"3000   ";"70300";"A011594";"2005JJ00";"0"
"1232228";"3000   ";"70300";"A011594";"2006JJ00";"1"
"1232229";"3000   ";"70300";"A011594";"2007JJ00";"1"
"1232230";"3000   ";"70300";"A011594";"2008JJ00";"0"
"1232231";"3000   ";"70300";"A011594";"2009JJ00";"0"
"1232232";"3000   ";"70300";"A011594";"2010JJ00";"0"
"1232233";"3000   ";"70300";"A011594";"2011JJ00";"0"
"1232234";"3000   ";"70300";"A011594";"2012JJ00";"1"
"1232235";"3000   ";"70300";"A011594";"2013JJ00";"0"
"1232236";"3000   ";"70300";"A011594";"2014JJ00";"1"
"1232237";"3000   ";"70300";"A011594";"2015JJ00";"0"
"1232238";"3000   ";"70300";"A011594";"2016JJ00";"0"
"1232239";"3000   ";"70300";"A011594";"2017JJ00";"0"
"1232240";"3000   ";"70300";"A011594";"2018JJ00";"0"
"1232241";"3000   ";"70300";"A011594";"2019JJ00";"0"
"1232242";"3000   ";"70300";"A011594";"2020JJ00";"0"
"1232243";"3000   ";"70300";"A011594";"2021JJ00";"0"
"1234298";"3000   ";"70300";"A011674";"1996JJ00";"0"
"1234299";"3000   ";"70300";"A011674";"1997JJ00";"0"
"1234300";"3000   ";"70300";"A011674";"1998JJ00";"2"
"1234301";"3000   ";"70300";"A011674";"1999JJ00";"0"
"1234302";"3000   ";"70300";"A011674";"2000JJ00";"0"
"1234303";"3000   ";"70300";"A011674";"2001JJ00";"0"
"1234304";"3000   ";"70300";"A011674";"2002JJ00";"0"
"1234305";"3000   ";"70300";"A011674";"2003JJ00";"0"
"1234306";"3000   ";"70300";"A011674";"2004JJ00";"0"
"1234307";"3000   ";"70300";"A011674";"2005JJ00";"0"
"1234308";"3000   ";"70300";"A011674";"2006JJ00";"0"
"1234309";"3000   ";"70300";"A011674";"2007JJ00";"0"
"1234310";"3000   ";"70300";"A011674";"2008JJ00";"1"
"1234311";"3000   ";"70300";"A011674";"2009JJ00";"0"
"1234312";"3000   ";"70300";"A011674";"2010JJ00";"0"
"1234313";"3000   ";"70300";"A011674";"2011JJ00";"0"
"1234314";"3000   ";"70300";"A011674";"2012JJ00";"0"
"1234315";"3000   ";"70300";"A011674";"2013JJ00";"0"
"1234316";"3000   ";"70300";"A011674";"2014JJ00";"1"
"1234317";"3000   ";"70300";"A011674";"2015JJ00";"0"
"1234318";"3000   ";"70300";"A011674";"2016JJ00";"0"
"1234319";"3000   ";"70300";"A011674";"2017JJ00";"0"
"1234320";"3000   ";"70300";"A011674";"2018JJ00";"1"
"1234321";"3000   ";"70300";"A011674";"2019JJ00";"0"
"1234322";"3000   ";"70300";"A011674";"2020JJ00";"0"
"1234323";"3000   ";"70300";"A011674";"2021JJ00";"1"
"1236456";"3000   ";"70300";"A011757";"1996JJ00";
"1236457";"3000   ";"70300";"A011757";"1997JJ00";
"1236458";"3000   ";"70300";"A011757";"1998JJ00";
"1236459";"3000   ";"70300";"A011757";"1999JJ00";
"1236460";"3000   ";"70300";"A011757";"2000JJ00";
"1236461";"3000   ";"70300";"A011757";"2001JJ00";
"1236462";"3000   ";"70300";"A011757";"2002JJ00";
"1236463";"3000   ";"70300";"A011757";"2003JJ00";
"1236464";"3000   ";"70300";"A011757";"2004JJ00";
"1236465";"3000   ";"70300";"A011757";"2005JJ00";
"1236466";"3000   ";"70300";"A011757";"2006JJ00";
"1236467";"3000   ";"70300";"A011757";"2007JJ00";
"1236468";"3000   ";"70300";"A011757";"2008JJ00";
"1236469";"3000   ";"70300";"A011757";"2009JJ00";
"1236470";"3000   ";"70300";"A011757";"2010JJ00";
"1236471";"3000   ";"70300";"A011757";"2011JJ00";
"1236472";"3000   ";"70300";"A011757";"2012JJ00";
"1236473";"3000   ";"70300";"A011757";"2013JJ00";
"1236474";"3000   ";"70300";"A011757";"2014JJ00";
"1236475";"3000   ";"70300";"A011757";"2015JJ00";
"1236476";"3000   ";"70300";"A011757";"2016JJ00";
"1236477";"3000   ";"70300";"A011757";"2017JJ00";
"1236478";"3000   ";"70300";"A011757";"2018JJ00";
"1236479";"3000   ";"70300";"A011757";"2019JJ00";
"1236480";"3000   ";"70300";"A011757";"2020JJ00";
"1236481";"3000   ";"70300";"A011757";"2021JJ00";
"1238458";"3000   ";"70300";"A011833";"1996JJ00";"0"
"1238459";"3000   ";"70300";"A011833";"1997JJ00";"0"
"1238460";"3000   ";"70300";"A011833";"1998JJ00";"0"
"1238461";"3000   ";"70300";"A011833";"1999JJ00";"0"
"1238462";"3000   ";"70300";"A011833";"2000JJ00";"0"
"1238463";"3000   ";"70300";"A011833";"2001JJ00";"0"
"1238464";"3000   ";"70300";"A011833";"2002JJ00";"0"
"1238465";"3000   ";"70300";"A011833";"2003JJ00";"0"
"1238466";"3000   ";"70300";"A011833";"2004JJ00";"0"
"1238467";"3000   ";"70300";"A011833";"2005JJ00";"0"
"1238468";"3000   ";"70300";"A011833";"2006JJ00";"0"
"1238469";"3000   ";"70300";"A011833";"2007JJ00";"0"
"1238470";"3000   ";"70300";"A011833";"2008JJ00";"0"
"1238471";"3000   ";"70300";"A011833";"2009JJ00";"1"
"1238472";"3000   ";"70300";"A011833";"2010JJ00";"0"
"1238473";"3000   ";"70300";"A011833";"2011JJ00";"0"
"1238474";"3000   ";"70300";"A011833";"2012JJ00";"0"
"1238475";"3000   ";"70300";"A011833";"2013JJ00";"0"
"1238476";"3000   ";"70300";"A011833";"2014JJ00";"0"
"1238477";"3000   ";"70300";"A011833";"2015JJ00";"0"
